Ticker,Date,Close,Volume,Stock Splits,Name,Sector
"9843.T","2025-05-26 00:00:00+09:00",2967.733,2796000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-05-27 00:00:00+09:00",2980.662,3280000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-05-28 00:00:00+09:00",2925.962,3870500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-05-29 00:00:00+09:00",2876.235,4440000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-05-30 00:00:00+09:00",2858.333,6236500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-02 00:00:00+09:00",2823.524,3065000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-03 00:00:00+09:00",2831.480,3310500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-04 00:00:00+09:00",2831.480,3039500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-05 00:00:00+09:00",2901.098,4287500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-06 00:00:00+09:00",2851.371,2995500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-09 00:00:00+09:00",2851.371,3028500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-10 00:00:00+09:00",2848.387,3984000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-11 00:00:00+09:00",2853.360,3312500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-12 00:00:00+09:00",2918.006,4623500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-13 00:00:00+09:00",2865.295,5659500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-16 00:00:00+09:00",2845.404,5765500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-17 00:00:00+09:00",2775.785,4714000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-18 00:00:00+09:00",2788.715,4200000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-19 00:00:00+09:00",2780.758,2473000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-20 00:00:00+09:00",2713.129,6514500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-23 00:00:00+09:00",2678.320,3225000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-24 00:00:00+09:00",2702.189,3388500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-25 00:00:00+09:00",2681.303,4395500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-26 00:00:00+09:00",2697.216,4317500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-27 00:00:00+09:00",2733.020,3453500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-06-30 00:00:00+09:00",2768.823,5093000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-01 00:00:00+09:00",2719.096,3998500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-02 00:00:00+09:00",2764.845,4423000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-03 00:00:00+09:00",2705.172,5345500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-04 00:00:00+09:00",2691.249,3041500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-07 00:00:00+09:00",2694.232,2796500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-08 00:00:00+09:00",2657.434,4343000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-09 00:00:00+09:00",2705.172,3344000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-10 00:00:00+09:00",2674.341,2377500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-11 00:00:00+09:00",2704.178,3405500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-14 00:00:00+09:00",2623.619,3889500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-15 00:00:00+09:00",2594.778,3297000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-16 00:00:00+09:00",2614.668,4820000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-17 00:00:00+09:00",2631.576,2930500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-18 00:00:00+09:00",2606.712,2627500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-22 00:00:00+09:00",2538.088,4552000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-23 00:00:00+09:00",2635.554,6502000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-24 00:00:00+09:00",2633.565,3744000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-25 00:00:00+09:00",2613.674,2304500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-28 00:00:00+09:00",2588.810,2639500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-29 00:00:00+09:00",2573.892,2515000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-30 00:00:00+09:00",2563.947,2057000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-07-31 00:00:00+09:00",2574.886,2913500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-01 00:00:00+09:00",2556.985,3303000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-04 00:00:00+09:00",2503.279,5096000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-05 00:00:00+09:00",2406.808,10320500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-06 00:00:00+09:00",2457.530,6276000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-07 00:00:00+09:00",2479.410,6108500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-08 00:00:00+09:00",2652.461,14006000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-12 00:00:00+09:00",2611.685,6829500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-13 00:00:00+09:00",2648.483,5321500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-14 00:00:00+09:00",2727.052,9285500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-15 00:00:00+09:00",2707.162,4739500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-18 00:00:00+09:00",2781.753,5318000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-19 00:00:00+09:00",2847.393,6938500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-20 00:00:00+09:00",2806.616,5250500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-21 00:00:00+09:00",2757.884,4440500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-22 00:00:00+09:00",2737.992,3679000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-25 00:00:00+09:00",2744.954,6726000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-26 00:00:00+09:00",2655.445,5797000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-27 00:00:00+09:00",2684.287,2896000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-28 00:00:00+09:00",2646.494,3875500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-08-29 00:00:00+09:00",2696.221,5275000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-01 00:00:00+09:00",2683.292,4125500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-02 00:00:00+09:00",2693.238,3002000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-03 00:00:00+09:00",2662.407,5465000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-04 00:00:00+09:00",2697.216,2795500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-05 00:00:00+09:00",2833.469,6968500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-08 00:00:00+09:00",2830.486,5258500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-09 00:00:00+09:00",2770.812,5594000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-10 00:00:00+09:00",2818.551,3433000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-11 00:00:00+09:00",2832.475,2878500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-12 00:00:00+09:00",2827.502,3798000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-16 00:00:00+09:00",2828.496,2693500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-17 00:00:00+09:00",2885.186,6106500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-18 00:00:00+09:00",2854.355,3946500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-19 00:00:00+09:00",2901.098,5994500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-22 00:00:00+09:00",2840.431,3193000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-24 00:00:00+09:00",2832.475,2763500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-25 00:00:00+09:00",2824.518,2406000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-26 00:00:00+09:00",2809.600,3326500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-29 00:00:00+09:00",2795.000,2097200,5.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-09-30 00:00:00+09:00",2853.500,4139200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-01 00:00:00+09:00",2718.000,5339300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-02 00:00:00+09:00",2634.000,3369000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-03 00:00:00+09:00",2563.000,5805100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-06 00:00:00+09:00",2531.000,8802100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-07 00:00:00+09:00",2549.500,4425500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-08 00:00:00+09:00",2545.000,3942400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-09 00:00:00+09:00",2498.000,3894800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-10 00:00:00+09:00",2464.500,4508200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-14 00:00:00+09:00",2479.000,5289700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-15 00:00:00+09:00",2456.500,3716800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-16 00:00:00+09:00",2495.000,3782100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-17 00:00:00+09:00",2431.000,3906100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-20 00:00:00+09:00",2445.000,3259000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-21 00:00:00+09:00",2502.500,3523800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-22 00:00:00+09:00",2531.500,4666000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-23 00:00:00+09:00",2551.500,2525300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-24 00:00:00+09:00",2524.000,2944100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-27 00:00:00+09:00",2535.500,2814200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-28 00:00:00+09:00",2525.500,2677700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-29 00:00:00+09:00",2513.000,2861600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-30 00:00:00+09:00",2479.500,7175100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-10-31 00:00:00+09:00",2500.000,2818600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-04 00:00:00+09:00",2468.000,3295700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-05 00:00:00+09:00",2507.500,3668800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-06 00:00:00+09:00",2448.500,4082900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-07 00:00:00+09:00",2491.500,3343800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-10 00:00:00+09:00",2511.000,2041100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-11 00:00:00+09:00",2474.500,2672700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-12 00:00:00+09:00",2488.500,3174600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-13 00:00:00+09:00",2504.000,2436900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-14 00:00:00+09:00",2615.000,6240700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-17 00:00:00+09:00",2622.000,3971200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-18 00:00:00+09:00",2620.500,3729700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-19 00:00:00+09:00",2656.500,2707700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-20 00:00:00+09:00",2585.000,3795900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-21 00:00:00+09:00",2691.500,5504300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-25 00:00:00+09:00",2721.500,3674700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-26 00:00:00+09:00",2761.500,3062500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-27 00:00:00+09:00",2731.500,2802000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-11-28 00:00:00+09:00",2702.000,2487300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-01 00:00:00+09:00",2661.000,2635900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-02 00:00:00+09:00",2728.500,2417900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-03 00:00:00+09:00",2646.000,3969200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-04 00:00:00+09:00",2725.000,3233700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-05 00:00:00+09:00",2752.000,3223800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-08 00:00:00+09:00",2802.500,3340800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-09 00:00:00+09:00",2809.000,2459100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-10 00:00:00+09:00",2813.000,2296100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-11 00:00:00+09:00",2840.000,4577800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-12 00:00:00+09:00",2887.000,5443100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-15 00:00:00+09:00",2884.000,2532100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-16 00:00:00+09:00",2769.500,2899400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-17 00:00:00+09:00",2819.000,2638400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-18 00:00:00+09:00",2888.000,3358500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-19 00:00:00+09:00",2832.500,3027200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-22 00:00:00+09:00",2710.000,3990400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-23 00:00:00+09:00",2756.000,2763000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-24 00:00:00+09:00",2753.000,1811300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-25 00:00:00+09:00",2727.000,1623000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-26 00:00:00+09:00",2740.000,1651500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-29 00:00:00+09:00",2706.500,1911500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2025-12-30 00:00:00+09:00",2742.500,1810600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-05 00:00:00+09:00",2682.000,2993600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-06 00:00:00+09:00",2671.000,3191500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-07 00:00:00+09:00",2630.000,3395100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-08 00:00:00+09:00",2627.000,2168400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-09 00:00:00+09:00",2704.000,3426800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-13 00:00:00+09:00",2576.000,5552100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-14 00:00:00+09:00",2562.000,3581100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-15 00:00:00+09:00",2615.000,2722700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-16 00:00:00+09:00",2627.500,3397400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-19 00:00:00+09:00",2612.000,3360300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-20 00:00:00+09:00",2668.000,2579400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-21 00:00:00+09:00",2708.000,5002300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-22 00:00:00+09:00",2658.500,3255400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-23 00:00:00+09:00",2637.500,1852900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-26 00:00:00+09:00",2766.000,6798700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-27 00:00:00+09:00",2679.000,3979300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-28 00:00:00+09:00",2645.500,3463200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-29 00:00:00+09:00",2551.000,3253900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-01-30 00:00:00+09:00",2655.000,3343600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-02 00:00:00+09:00",2606.000,2434900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-03 00:00:00+09:00",2636.000,2739200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-04 00:00:00+09:00",2743.000,4387900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-05 00:00:00+09:00",2840.500,4336700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-06 00:00:00+09:00",2884.000,3607700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-09 00:00:00+09:00",2896.000,5078100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-10 00:00:00+09:00",2938.000,3795400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-12 00:00:00+09:00",3042.000,5781900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-13 00:00:00+09:00",3058.000,5274200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-16 00:00:00+09:00",3346.000,7934700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-17 00:00:00+09:00",3432.000,4522000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-18 00:00:00+09:00",3426.000,4397000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-19 00:00:00+09:00",3317.000,3730900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-20 00:00:00+09:00",3237.000,2924000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-24 00:00:00+09:00",3183.000,2446000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-25 00:00:00+09:00",3118.000,3090800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-26 00:00:00+09:00",3124.000,2779400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-02-27 00:00:00+09:00",3128.000,3326000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-02 00:00:00+09:00",3097.000,2180800,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-03 00:00:00+09:00",2975.500,3261000,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-04 00:00:00+09:00",2924.000,3483900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-05 00:00:00+09:00",2819.000,3046400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-06 00:00:00+09:00",2879.500,2868700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-09 00:00:00+09:00",2888.500,3133300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-10 00:00:00+09:00",2803.000,3335100,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-11 00:00:00+09:00",2840.000,2285200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-12 00:00:00+09:00",2751.500,3075900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-13 00:00:00+09:00",2733.500,2735400,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-16 00:00:00+09:00",2728.500,1778300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-17 00:00:00+09:00",2835.500,3061600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-18 00:00:00+09:00",2842.500,2694300,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-19 00:00:00+09:00",2684.000,3404200,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-23 00:00:00+09:00",2616.000,4130600,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-24 00:00:00+09:00",2660.000,3107500,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-25 00:00:00+09:00",2679.500,3087900,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9843.T","2026-03-26 00:00:00+09:00",2627.500,2841700,0.000,"Nitori Holdings Co., Ltd.","Consumer Cyclical"
"9983.T","2025-03-27 00:00:00+09:00",46060.102,1280900,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-03-28 00:00:00+09:00",45307.293,1390000,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-03-31 00:00:00+09:00",43643.188,6440500,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-01 00:00:00+09:00",44019.590,1279800,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-02 00:00:00+09:00",45663.883,2012200,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-03 00:00:00+09:00",44871.453,2094900,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-04 00:00:00+09:00",44475.238,2222100,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-07 00:00:00+09:00",41255.980,2961200,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-08 00:00:00+09:00",43395.551,2129500,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
"9983.T","2025-04-09 00:00:00+09:00",42216.809,2343000,0.000,"Fast Retailing Co., Ltd.","Consumer Cyclical"
